iterations,error_feas_max,error_feas_mean,error_opt_max,error_opt_mean,error_total_mean
195,0.0008141040794127851,0.0006238208055458613,0.002166323864520377,0.0012940619767145486,0.000958941391130205
196,0.0012047759657668011,0.0008697639901560866,0.00287848446037795,0.001453703047180865,0.0011617335186684759
197,0.0015387565848839157,0.001092516533771722,0.002533847624164638,0.0013675445232985705,0.0012300305285351462
198,0.0017873097759721396,0.0011616612107314046,0.002719500484983881,0.0019167554229855214,0.0015392083168584629
199,0.0020860594020155,0.0014862305074971641,0.0026149560060901816,0.0013935186157023522,0.0014398745615997583
200,0.0028193623715520554,0.0019889517880769124,0.0025350930918125463,0.0015916567797877221,0.0017903042839323173
201,0.003864662974677057,0.0014358770169347543,0.004933918743000986,0.002112027505684805,0.0017739522613097797
202,0.004759586850033169,0.0024015162842074824,0.005207645834368374,0.002905794598231139,0.0026536554412193106
203,0.005859469101191441,0.0027148399845490596,0.00699478291117835,0.0031585830353542954,0.0029367115099516775
204,0.00693066002810943,0.003589889444791601,0.009165669291053296,0.002525295121168926,0.0030575922829802634
205,0.007525538254526351,0.002917885692450435,0.01138292656214027,0.0021185056898198606,0.002518195691135148
206,0.008322433497115584,0.003979355527544392,0.013278840759593288,0.004062943969183434,0.004021149748363913
207,0.008676350990871913,0.00411068363768841,0.015317424820597135,0.004733731881953205,0.004422207759820808
208,0.008538496222936443,0.005314679775438052,0.017491810956735288,0.00428600725495925,0.004800343515198651
209,0.007998243890183911,0.004649347531960419,0.004348598847539251,0.0027193011351751223,0.0036843243335677707
210,0.0005794161951271179,0.0004233358490446663,0.0014678315631815415,0.0006851076987122782,0.0005542217738784722
211,0.0004223939921116771,0.0002899663161047458,0.004409770900193245,0.0015120494507999053,0.0009010078834523255
212,0.00047117169037498444,0.0001430801372270475,0.0040878055066852804,0.0005648085768873658,0.00035394435705720663
213,0.000527639748506851,0.00037395929369015996,0.0038387188639383623,0.0018295157544146318,0.0011017375240523959
214,0.0005820203021098134,0.000414551749133679,0.003848457387156401,0.0009703236085654227,0.0006924376788495509
215,0.0006333807045479054,0.0005683315237271184,0.003104645154621631,0.001110016245265859,0.0008391738844964887
216,0.0008277420379615781,0.0007298589262744947,0.0038678156818260654,0.0017839904946778666,0.0012569247104761807
217,0.0012152846450133373,0.0010011686653606713,0.0038751549549908663,0.0015304305131828802,0.0012657995892717756
218,0.0015742956391876274,0.0013108099311770645,0.002356629573504587,0.001207573719198733,0.0012591918251878987
